######################### Start train #########################
[Learner] Update_iteration: 338760 	 | actor_loss : -43.053 	 | critic_loss : 12.904
[Learner] Update_iteration: 338820 	 | actor_loss : -43.340 	 | critic_loss : 12.447
[Learner] Update_iteration: 338880 	 | actor_loss : -44.692 	 | critic_loss : 12.275
[Learner] Update_iteration: 338940 	 | actor_loss : -42.632 	 | critic_loss : 13.153
[Learner] Update_iteration: 339000 	 | actor_loss : -43.142 	 | critic_loss : 17.084
[Learner] Update_iteration: 339060 	 | actor_loss : -44.458 	 | critic_loss : 15.304
[Learner] Update_iteration: 339120 	 | actor_loss : -44.677 	 | critic_loss : 16.063
[Learner] Update_iteration: 339180 	 | actor_loss : -44.944 	 | critic_loss : 16.832
[Learner] Update_iteration: 339240 	 | actor_loss : -43.830 	 | critic_loss : 11.544
[Learner] Update_iteration: 339300 	 | actor_loss : -43.804 	 | critic_loss : 14.345
[Learner] Update_iteration: 339360 	 | actor_loss : -43.919 	 | critic_loss : 10.585
[Learner] Update_iteration: 339420 	 | actor_loss : -44.115 	 | critic_loss : 9.934
[Learner] Update_iteration: 339480 	 | actor_loss : -44.062 	 | critic_loss : 10.715
[Learner] Update_iteration: 339540 	 | actor_loss : -44.745 	 | critic_loss : 11.492
[Learner] Update_iteration: 339600 	 | actor_loss : -45.033 	 | critic_loss : 13.948
[Learner] Update_iteration: 339660 	 | actor_loss : -44.830 	 | critic_loss : 11.767
[Learner] Update_iteration: 339720 	 | actor_loss : -44.809 	 | critic_loss : 14.102
[Learner] Update_iteration: 339780 	 | actor_loss : -45.310 	 | critic_loss : 15.700
[Learner] Update_iteration: 339840 	 | actor_loss : -45.059 	 | critic_loss : 13.927
[Learner] Update_iteration: 339900 	 | actor_loss : -43.924 	 | critic_loss : 17.637
[Learner] Update_iteration: 339960 	 | actor_loss : -44.349 	 | critic_loss : 11.972
[Learner] Update_iteration: 340020 	 | actor_loss : -43.466 	 | critic_loss : 11.293
[Learner] Update_iteration: 340080 	 | actor_loss : -44.419 	 | critic_loss : 12.003
[Learner] Update_iteration: 340140 	 | actor_loss : -46.034 	 | critic_loss : 11.736
[Learner] Update_iteration: 340200 	 | actor_loss : -43.854 	 | critic_loss : 16.807
[Learner] Update_iteration: 340260 	 | actor_loss : -46.389 	 | critic_loss : 13.586
[Learner] Update_iteration: 340320 	 | actor_loss : -44.650 	 | critic_loss : 10.886
[Learner] Update_iteration: 340380 	 | actor_loss : -46.051 	 | critic_loss : 10.892
[Learner] Update_iteration: 340440 	 | actor_loss : -47.053 	 | critic_loss : 12.598
[Learner] Update_iteration: 340500 	 | actor_loss : -46.529 	 | critic_loss : 10.952
[Learner] Update_iteration: 340560 	 | actor_loss : -45.293 	 | critic_loss : 12.948
[Learner] Update_iteration: 340620 	 | actor_loss : -45.685 	 | critic_loss : 15.703
[Learner] Update_iteration: 340680 	 | actor_loss : -45.933 	 | critic_loss : 13.606
[Learner] Update_iteration: 340740 	 | actor_loss : -46.476 	 | critic_loss : 13.865
[Learner] Update_iteration: 340800 	 | actor_loss : -45.484 	 | critic_loss : 13.724
[Learner] Update_iteration: 340860 	 | actor_loss : -45.422 	 | critic_loss : 13.465
[Learner] Update_iteration: 340920 	 | actor_loss : -45.485 	 | critic_loss : 18.575
[Learner] Update_iteration: 340980 	 | actor_loss : -45.698 	 | critic_loss : 22.749
[Learner] Update_iteration: 341040 	 | actor_loss : -46.225 	 | critic_loss : 15.813
[Learner] Update_iteration: 341100 	 | actor_loss : -47.256 	 | critic_loss : 14.848
[Learner] Update_iteration: 341160 	 | actor_loss : -46.115 	 | critic_loss : 14.791
[Learner] Update_iteration: 341220 	 | actor_loss : -45.341 	 | critic_loss : 13.466
[Learner] Update_iteration: 341280 	 | actor_loss : -46.559 	 | critic_loss : 19.123
[Learner] Update_iteration: 341340 	 | actor_loss : -44.752 	 | critic_loss : 14.024
[Learner] Update_iteration: 341400 	 | actor_loss : -46.926 	 | critic_loss : 22.087
[Learner] Update_iteration: 341460 	 | actor_loss : -47.129 	 | critic_loss : 19.711
[Learner] Update_iteration: 341520 	 | actor_loss : -47.774 	 | critic_loss : 14.311
[Learner] Update_iteration: 341580 	 | actor_loss : -46.699 	 | critic_loss : 13.234
[Learner] Update_iteration: 341640 	 | actor_loss : -48.100 	 | critic_loss : 14.366
[Learner] Update_iteration: 341700 	 | actor_loss : -46.297 	 | critic_loss : 15.080
[Learner] Update_iteration: 341760 	 | actor_loss : -48.153 	 | critic_loss : 12.893
[Learner] Update_iteration: 341820 	 | actor_loss : -48.395 	 | critic_loss : 12.274
[Learner] Update_iteration: 341880 	 | actor_loss : -48.414 	 | critic_loss : 14.240
[Learner] Update_iteration: 341940 	 | actor_loss : -47.033 	 | critic_loss : 12.525
[Learner] Update_iteration: 342000 	 | actor_loss : -46.074 	 | critic_loss : 15.030
[Learner] Update_iteration: 342060 	 | actor_loss : -46.412 	 | critic_loss : 13.990
[Learner] Update_iteration: 342120 	 | actor_loss : -47.709 	 | critic_loss : 13.971
[Learner] Update_iteration: 342180 	 | actor_loss : -48.082 	 | critic_loss : 17.693
[Learner] Update_iteration: 342240 	 | actor_loss : -48.635 	 | critic_loss : 103.009
[Learner] Update_iteration: 342300 	 | actor_loss : -47.300 	 | critic_loss : 173.589
[Learner] Update_iteration: 342360 	 | actor_loss : -48.536 	 | critic_loss : 266.878
[Learner] Update_iteration: 342420 	 | actor_loss : -47.418 	 | critic_loss : 88.153
[Learner] Update_iteration: 342480 	 | actor_loss : -47.962 	 | critic_loss : 35.287
[Learner] Update_iteration: 342540 	 | actor_loss : -48.094 	 | critic_loss : 24.679
[Learner] Update_iteration: 342600 	 | actor_loss : -47.593 	 | critic_loss : 16.492
[Learner] Update_iteration: 342660 	 | actor_loss : -48.516 	 | critic_loss : 14.455
[Learner] Update_iteration: 342720 	 | actor_loss : -48.398 	 | critic_loss : 15.250
[Learner] Update_iteration: 342780 	 | actor_loss : -49.114 	 | critic_loss : 13.293
[Learner] Update_iteration: 342840 	 | actor_loss : -48.389 	 | critic_loss : 13.248
[Learner] Update_iteration: 342900 	 | actor_loss : -47.758 	 | critic_loss : 12.890
[Learner] Update_iteration: 342960 	 | actor_loss : -50.250 	 | critic_loss : 14.333
[Learner] Update_iteration: 343020 	 | actor_loss : -48.530 	 | critic_loss : 14.302
[Learner] Update_iteration: 343080 	 | actor_loss : -47.469 	 | critic_loss : 15.186
[Learner] Update_iteration: 343140 	 | actor_loss : -48.433 	 | critic_loss : 13.479
[Learner] Update_iteration: 343200 	 | actor_loss : -48.859 	 | critic_loss : 12.233
[Learner] Update_iteration: 343260 	 | actor_loss : -49.267 	 | critic_loss : 14.162
[Learner] Update_iteration: 343320 	 | actor_loss : -48.663 	 | critic_loss : 12.892
[Learner] Update_iteration: 343380 	 | actor_loss : -48.967 	 | critic_loss : 13.664
[Learner] Update_iteration: 343440 	 | actor_loss : -49.389 	 | critic_loss : 12.935
[Learner] Update_iteration: 343500 	 | actor_loss : -48.986 	 | critic_loss : 13.614
[Learner] Update_iteration: 343560 	 | actor_loss : -50.266 	 | critic_loss : 13.146
[Learner] Update_iteration: 343620 	 | actor_loss : -49.952 	 | critic_loss : 12.092
[Learner] Update_iteration: 343680 	 | actor_loss : -49.675 	 | critic_loss : 13.663
[Learner] Update_iteration: 343740 	 | actor_loss : -49.134 	 | critic_loss : 12.279
[Learner] Update_iteration: 343800 	 | actor_loss : -50.510 	 | critic_loss : 14.092
[Learner] Update_iteration: 343860 	 | actor_loss : -49.122 	 | critic_loss : 13.200
[Learner] Update_iteration: 343920 	 | actor_loss : -50.565 	 | critic_loss : 15.735
[Learner] Update_iteration: 343980 	 | actor_loss : -49.185 	 | critic_loss : 13.440
[Learner] Update_iteration: 344040 	 | actor_loss : -51.071 	 | critic_loss : 12.156
[Learner] Update_iteration: 344100 	 | actor_loss : -49.430 	 | critic_loss : 14.057
[Learner] Update_iteration: 344160 	 | actor_loss : -51.039 	 | critic_loss : 12.749
[Learner] Update_iteration: 344220 	 | actor_loss : -50.990 	 | critic_loss : 11.076
[Learner] Update_iteration: 344280 	 | actor_loss : -49.756 	 | critic_loss : 13.804
[Learner] Update_iteration: 344340 	 | actor_loss : -49.841 	 | critic_loss : 14.296
[Learner] Update_iteration: 344400 	 | actor_loss : -51.199 	 | critic_loss : 13.840
[Learner] Update_iteration: 344460 	 | actor_loss : -50.772 	 | critic_loss : 14.528
[Learner] Update_iteration: 344520 	 | actor_loss : -50.862 	 | critic_loss : 14.285
[Learner] Update_iteration: 344580 	 | actor_loss : -51.407 	 | critic_loss : 12.081
[Learner] Update_iteration: 344640 	 | actor_loss : -50.740 	 | critic_loss : 13.588
[Learner] Update_iteration: 344700 	 | actor_loss : -51.557 	 | critic_loss : 12.498
[Learner] Update_iteration: 344760 	 | actor_loss : -51.807 	 | critic_loss : 11.337
[Learner] Update_iteration: 344820 	 | actor_loss : -51.203 	 | critic_loss : 13.442
[Learner] Update_iteration: 344880 	 | actor_loss : -50.300 	 | critic_loss : 14.905
[Learner] Update_iteration: 344940 	 | actor_loss : -50.750 	 | critic_loss : 19.141
[Learner] Update_iteration: 345000 	 | actor_loss : -52.025 	 | critic_loss : 13.621
[Learner] Update_iteration: 345060 	 | actor_loss : -52.416 	 | critic_loss : 12.802
[Learner] Update_iteration: 345120 	 | actor_loss : -51.979 	 | critic_loss : 11.514
[Learner] Update_iteration: 345180 	 | actor_loss : -51.181 	 | critic_loss : 12.937
[Learner] Update_iteration: 345240 	 | actor_loss : -51.572 	 | critic_loss : 16.251
[Learner] Update_iteration: 345300 	 | actor_loss : -52.504 	 | critic_loss : 15.206
[Learner] Update_iteration: 345360 	 | actor_loss : -51.653 	 | critic_loss : 16.339
[Learner] Update_iteration: 345420 	 | actor_loss : -53.380 	 | critic_loss : 18.692
[Learner] Update_iteration: 345480 	 | actor_loss : -53.800 	 | critic_loss : 15.435
[Learner] Update_iteration: 345540 	 | actor_loss : -51.905 	 | critic_loss : 14.955
[Learner] Update_iteration: 345600 	 | actor_loss : -54.017 	 | critic_loss : 11.806
[Learner] Update_iteration: 345660 	 | actor_loss : -51.185 	 | critic_loss : 15.351
[Learner] Update_iteration: 345720 	 | actor_loss : -53.208 	 | critic_loss : 15.030
[Learner] Update_iteration: 345780 	 | actor_loss : -51.611 	 | critic_loss : 14.285
[Learner] Update_iteration: 345840 	 | actor_loss : -51.869 	 | critic_loss : 15.303
[Learner] Update_iteration: 345900 	 | actor_loss : -53.341 	 | critic_loss : 13.256
[Learner] Update_iteration: 345960 	 | actor_loss : -51.694 	 | critic_loss : 15.046
[Learner] Update_iteration: 346020 	 | actor_loss : -51.223 	 | critic_loss : 18.169
[Learner] Update_iteration: 346080 	 | actor_loss : -52.994 	 | critic_loss : 23.097
[Learner] Update_iteration: 346140 	 | actor_loss : -52.644 	 | critic_loss : 19.379
[Learner] Update_iteration: 346200 	 | actor_loss : -53.534 	 | critic_loss : 15.894
[Learner] Update_iteration: 346260 	 | actor_loss : -51.992 	 | critic_loss : 15.328
[Learner] Update_iteration: 346320 	 | actor_loss : -53.190 	 | critic_loss : 14.066
[Learner] Update_iteration: 346380 	 | actor_loss : -51.472 	 | critic_loss : 14.955
[Learner] Update_iteration: 346440 	 | actor_loss : -53.118 	 | critic_loss : 14.257
[Learner] Update_iteration: 346500 	 | actor_loss : -51.539 	 | critic_loss : 15.214
[Learner] Update_iteration: 346560 	 | actor_loss : -51.528 	 | critic_loss : 14.859
[Learner] Update_iteration: 346620 	 | actor_loss : -53.663 	 | critic_loss : 15.635
[Learner] Update_iteration: 346680 	 | actor_loss : -53.154 	 | critic_loss : 17.846
[Learner] Update_iteration: 346740 	 | actor_loss : -54.181 	 | critic_loss : 33.014
[Learner] Update_iteration: 346800 	 | actor_loss : -53.554 	 | critic_loss : 20.575
[Learner] Update_iteration: 346860 	 | actor_loss : -52.677 	 | critic_loss : 15.027
[Learner] Update_iteration: 346920 	 | actor_loss : -54.441 	 | critic_loss : 16.093
[Learner] Update_iteration: 346980 	 | actor_loss : -53.830 	 | critic_loss : 18.063
[Learner] Update_iteration: 347040 	 | actor_loss : -53.762 	 | critic_loss : 16.409
[Learner] Update_iteration: 347100 	 | actor_loss : -54.380 	 | critic_loss : 17.816
[Learner] Update_iteration: 347160 	 | actor_loss : -53.494 	 | critic_loss : 17.019
[Learner] Update_iteration: 347220 	 | actor_loss : -52.700 	 | critic_loss : 16.779
[Learner] Update_iteration: 347280 	 | actor_loss : -54.190 	 | critic_loss : 15.446
[Learner] Update_iteration: 347340 	 | actor_loss : -53.590 	 | critic_loss : 14.542
[Learner] Update_iteration: 347400 	 | actor_loss : -54.352 	 | critic_loss : 12.666
[Learner] Update_iteration: 347460 	 | actor_loss : -52.661 	 | critic_loss : 16.350
[Learner] Update_iteration: 347520 	 | actor_loss : -53.483 	 | critic_loss : 13.939
[Learner] Update_iteration: 347580 	 | actor_loss : -52.356 	 | critic_loss : 14.048
[Learner] Update_iteration: 347640 	 | actor_loss : -53.313 	 | critic_loss : 18.130
[Learner] Update_iteration: 347700 	 | actor_loss : -54.666 	 | critic_loss : 17.977
[Learner] Update_iteration: 347760 	 | actor_loss : -54.617 	 | critic_loss : 17.802
[Learner] Update_iteration: 347820 	 | actor_loss : -55.089 	 | critic_loss : 17.951
[Learner] Update_iteration: 347880 	 | actor_loss : -53.047 	 | critic_loss : 19.365
[Learner] Update_iteration: 347940 	 | actor_loss : -52.438 	 | critic_loss : 25.432
[Learner] Update_iteration: 348000 	 | actor_loss : -55.209 	 | critic_loss : 17.160
[Learner] Update_iteration: 348060 	 | actor_loss : -53.751 	 | critic_loss : 14.939
[Learner] Update_iteration: 348120 	 | actor_loss : -52.694 	 | critic_loss : 23.686
[Learner] Update_iteration: 348180 	 | actor_loss : -54.194 	 | critic_loss : 24.914
[Learner] Update_iteration: 348240 	 | actor_loss : -53.036 	 | critic_loss : 27.146
[Learner] Update_iteration: 348300 	 | actor_loss : -53.208 	 | critic_loss : 23.425
[Learner] Update_iteration: 348360 	 | actor_loss : -54.946 	 | critic_loss : 17.202
[Learner] Update_iteration: 348420 	 | actor_loss : -55.104 	 | critic_loss : 18.870
[Learner] Update_iteration: 348480 	 | actor_loss : -54.073 	 | critic_loss : 16.223
[Learner] Update_iteration: 348540 	 | actor_loss : -56.821 	 | critic_loss : 20.012
[Learner] Update_iteration: 348600 	 | actor_loss : -54.884 	 | critic_loss : 14.175
[Learner] Update_iteration: 348660 	 | actor_loss : -55.572 	 | critic_loss : 16.664
[Learner] Update_iteration: 348720 	 | actor_loss : -55.182 	 | critic_loss : 16.493
[Learner] Update_iteration: 348780 	 | actor_loss : -53.800 	 | critic_loss : 14.566
[Learner] Update_iteration: 348840 	 | actor_loss : -55.428 	 | critic_loss : 21.495
[Learner] Update_iteration: 348900 	 | actor_loss : -55.770 	 | critic_loss : 23.921
[Learner] Update_iteration: 348960 	 | actor_loss : -55.802 	 | critic_loss : 18.542
[Learner] Update_iteration: 349020 	 | actor_loss : -54.605 	 | critic_loss : 15.293
[Learner] Update_iteration: 349080 	 | actor_loss : -56.595 	 | critic_loss : 16.416
[Learner] Update_iteration: 349140 	 | actor_loss : -55.145 	 | critic_loss : 19.069
[Learner] Update_iteration: 349200 	 | actor_loss : -56.015 	 | critic_loss : 23.754
[Learner] Update_iteration: 349260 	 | actor_loss : -56.155 	 | critic_loss : 38.530
[Learner] Update_iteration: 349320 	 | actor_loss : -56.104 	 | critic_loss : 22.936
[Learner] Update_iteration: 349380 	 | actor_loss : -56.630 	 | critic_loss : 21.690
[Learner] Update_iteration: 349440 	 | actor_loss : -55.998 	 | critic_loss : 23.833
[Learner] Update_iteration: 349500 	 | actor_loss : -55.829 	 | critic_loss : 19.581
[Learner] Update_iteration: 349560 	 | actor_loss : -55.064 	 | critic_loss : 15.324
[Learner] Update_iteration: 349620 	 | actor_loss : -55.831 	 | critic_loss : 14.503
[Learner] Update_iteration: 349680 	 | actor_loss : -55.748 	 | critic_loss : 15.789
[Learner] Update_iteration: 349740 	 | actor_loss : -56.217 	 | critic_loss : 17.622
[Learner] Update_iteration: 349800 	 | actor_loss : -55.350 	 | critic_loss : 17.183
[Learner] Update_iteration: 349860 	 | actor_loss : -56.513 	 | critic_loss : 18.488
[Learner] Update_iteration: 349920 	 | actor_loss : -56.503 	 | critic_loss : 22.401
[Learner] Update_iteration: 349980 	 | actor_loss : -55.859 	 | critic_loss : 22.857
[Learner] Update_iteration: 350040 	 | actor_loss : -56.427 	 | critic_loss : 20.349
[Learner] Update_iteration: 350100 	 | actor_loss : -58.121 	 | critic_loss : 15.931
[Learner] Update_iteration: 350160 	 | actor_loss : -58.501 	 | critic_loss : 16.930
[Learner] Update_iteration: 350220 	 | actor_loss : -57.571 	 | critic_loss : 17.395
[Learner] Update_iteration: 350280 	 | actor_loss : -57.095 	 | critic_loss : 17.289
[Learner] Update_iteration: 350340 	 | actor_loss : -57.045 	 | critic_loss : 17.050
[Learner] Update_iteration: 350400 	 | actor_loss : -56.864 	 | critic_loss : 17.221
[Learner] Update_iteration: 350460 	 | actor_loss : -57.005 	 | critic_loss : 15.356
[Learner] Update_iteration: 350520 	 | actor_loss : -56.583 	 | critic_loss : 16.163
[Learner] Update_iteration: 350580 	 | actor_loss : -58.128 	 | critic_loss : 16.730
[Learner] Update_iteration: 350640 	 | actor_loss : -58.632 	 | critic_loss : 15.026
[Learner] Update_iteration: 350700 	 | actor_loss : -56.566 	 | critic_loss : 28.003
[Learner] Update_iteration: 350760 	 | actor_loss : -57.624 	 | critic_loss : 32.481
[Learner] Update_iteration: 350820 	 | actor_loss : -59.344 	 | critic_loss : 18.959
[Learner] Update_iteration: 350880 	 | actor_loss : -57.771 	 | critic_loss : 20.416
[Learner] Update_iteration: 350940 	 | actor_loss : -58.784 	 | critic_loss : 17.078
[Learner] Update_iteration: 351000 	 | actor_loss : -56.086 	 | critic_loss : 15.346
[Learner] Update_iteration: 351060 	 | actor_loss : -58.301 	 | critic_loss : 13.985
[Learner] Update_iteration: 351120 	 | actor_loss : -57.166 	 | critic_loss : 14.579
[Learner] Update_iteration: 351180 	 | actor_loss : -58.065 	 | critic_loss : 17.972
[Learner] Update_iteration: 351240 	 | actor_loss : -58.842 	 | critic_loss : 16.902
[Learner] Update_iteration: 351300 	 | actor_loss : -58.550 	 | critic_loss : 24.198
[Learner] Update_iteration: 351360 	 | actor_loss : -57.980 	 | critic_loss : 30.983
[Learner] Update_iteration: 351420 	 | actor_loss : -60.185 	 | critic_loss : 36.601
[Learner] Update_iteration: 351480 	 | actor_loss : -56.970 	 | critic_loss : 39.320
[Learner] Update_iteration: 351540 	 | actor_loss : -58.180 	 | critic_loss : 22.816
[Learner] Update_iteration: 351600 	 | actor_loss : -59.651 	 | critic_loss : 17.528
[Learner] Update_iteration: 351660 	 | actor_loss : -56.962 	 | critic_loss : 18.130
[Learner] Update_iteration: 351720 	 | actor_loss : -59.430 	 | critic_loss : 20.396
[Learner] Update_iteration: 351780 	 | actor_loss : -57.856 	 | critic_loss : 20.314
[Learner] Update_iteration: 351840 	 | actor_loss : -59.631 	 | critic_loss : 21.498
[Learner] Update_iteration: 351900 	 | actor_loss : -58.724 	 | critic_loss : 18.251
[Learner] Update_iteration: 351960 	 | actor_loss : -59.245 	 | critic_loss : 16.161
[Learner] Update_iteration: 352020 	 | actor_loss : -60.495 	 | critic_loss : 15.028
[Learner] Update_iteration: 352080 	 | actor_loss : -60.904 	 | critic_loss : 18.324
[Learner] Update_iteration: 352140 	 | actor_loss : -59.393 	 | critic_loss : 20.814
[Learner] Update_iteration: 352200 	 | actor_loss : -58.475 	 | critic_loss : 18.551
[Learner] Update_iteration: 352260 	 | actor_loss : -61.045 	 | critic_loss : 19.130
[Learner] Update_iteration: 352320 	 | actor_loss : -58.261 	 | critic_loss : 15.467
[Learner] Update_iteration: 352380 	 | actor_loss : -59.493 	 | critic_loss : 16.790
[Learner] Update_iteration: 352440 	 | actor_loss : -58.315 	 | critic_loss : 15.389
[Learner] Update_iteration: 352500 	 | actor_loss : -59.970 	 | critic_loss : 17.467
[Learner] Update_iteration: 352560 	 | actor_loss : -60.711 	 | critic_loss : 16.915
[Learner] Update_iteration: 352620 	 | actor_loss : -58.973 	 | critic_loss : 24.494
[Learner] Update_iteration: 352680 	 | actor_loss : -59.453 	 | critic_loss : 19.790
[Learner] Update_iteration: 352740 	 | actor_loss : -59.479 	 | critic_loss : 21.972
[Learner] Update_iteration: 352800 	 | actor_loss : -60.170 	 | critic_loss : 18.131
[Learner] Update_iteration: 352860 	 | actor_loss : -60.116 	 | critic_loss : 23.401
[Learner] Update_iteration: 352920 	 | actor_loss : -59.292 	 | critic_loss : 123.544
[Learner] Update_iteration: 352980 	 | actor_loss : -62.021 	 | critic_loss : 86.212
[Learner] Update_iteration: 353040 	 | actor_loss : -59.559 	 | critic_loss : 163.766
[Learner] Update_iteration: 353100 	 | actor_loss : -59.580 	 | critic_loss : 68.564
[Learner] Update_iteration: 353160 	 | actor_loss : -59.837 	 | critic_loss : 36.092
[Learner] Update_iteration: 353220 	 | actor_loss : -60.936 	 | critic_loss : 22.744
[Learner] Update_iteration: 353280 	 | actor_loss : -59.242 	 | critic_loss : 20.347
[Learner] Update_iteration: 353340 	 | actor_loss : -60.478 	 | critic_loss : 17.728
[Learner] Update_iteration: 353400 	 | actor_loss : -59.693 	 | critic_loss : 15.937
[Learner] Update_iteration: 353460 	 | actor_loss : -60.426 	 | critic_loss : 14.490
[Learner] Update_iteration: 353520 	 | actor_loss : -60.145 	 | critic_loss : 14.880
[Learner] Update_iteration: 353580 	 | actor_loss : -59.289 	 | critic_loss : 18.911
[Learner] Update_iteration: 353640 	 | actor_loss : -60.927 	 | critic_loss : 15.740
[Learner] Update_iteration: 353700 	 | actor_loss : -62.702 	 | critic_loss : 18.372
[Learner] Update_iteration: 353760 	 | actor_loss : -61.565 	 | critic_loss : 18.611
[Learner] Update_iteration: 353820 	 | actor_loss : -60.130 	 | critic_loss : 22.442
[Learner] Update_iteration: 353880 	 | actor_loss : -61.616 	 | critic_loss : 21.243
[Learner] Update_iteration: 353940 	 | actor_loss : -60.145 	 | critic_loss : 22.180
[Learner] Update_iteration: 354000 	 | actor_loss : -60.211 	 | critic_loss : 24.640
[Learner] Update_iteration: 354060 	 | actor_loss : -62.038 	 | critic_loss : 17.892
[Learner] Update_iteration: 354120 	 | actor_loss : -61.244 	 | critic_loss : 19.070
[Learner] Update_iteration: 354180 	 | actor_loss : -61.357 	 | critic_loss : 19.448
[Learner] Update_iteration: 354240 	 | actor_loss : -60.747 	 | critic_loss : 17.622
[Learner] Update_iteration: 354300 	 | actor_loss : -61.311 	 | critic_loss : 17.157
[Learner] Update_iteration: 354360 	 | actor_loss : -61.501 	 | critic_loss : 15.742
[Learner] Update_iteration: 354420 	 | actor_loss : -61.833 	 | critic_loss : 18.166
[Learner] Update_iteration: 354480 	 | actor_loss : -60.989 	 | critic_loss : 13.476
[Learner] Update_iteration: 354540 	 | actor_loss : -61.125 	 | critic_loss : 16.724
[Learner] Update_iteration: 354600 	 | actor_loss : -62.502 	 | critic_loss : 17.455
[Learner] Update_iteration: 354660 	 | actor_loss : -63.206 	 | critic_loss : 19.967
[Learner] Update_iteration: 354720 	 | actor_loss : -62.024 	 | critic_loss : 22.182
[Learner] Update_iteration: 354780 	 | actor_loss : -61.643 	 | critic_loss : 18.538
[Learner] Update_iteration: 354840 	 | actor_loss : -63.917 	 | critic_loss : 17.290
[Learner] Update_iteration: 354900 	 | actor_loss : -61.452 	 | critic_loss : 17.235
[Learner] Update_iteration: 354960 	 | actor_loss : -62.801 	 | critic_loss : 18.236
[Learner] Update_iteration: 355020 	 | actor_loss : -63.111 	 | critic_loss : 19.251
[Learner] Update_iteration: 355080 	 | actor_loss : -62.255 	 | critic_loss : 16.895
[Learner] Update_iteration: 355140 	 | actor_loss : -63.123 	 | critic_loss : 20.751
[Learner] Update_iteration: 355200 	 | actor_loss : -62.838 	 | critic_loss : 17.366
[Learner] Update_iteration: 355260 	 | actor_loss : -62.916 	 | critic_loss : 19.929
[Learner] Update_iteration: 355320 	 | actor_loss : -62.415 	 | critic_loss : 17.809
[Learner] Update_iteration: 355380 	 | actor_loss : -62.877 	 | critic_loss : 18.455
[Learner] Update_iteration: 355440 	 | actor_loss : -62.810 	 | critic_loss : 21.044
[Learner] Update_iteration: 355500 	 | actor_loss : -63.231 	 | critic_loss : 17.510
[Learner] Update_iteration: 355560 	 | actor_loss : -63.323 	 | critic_loss : 17.180
[Learner] Update_iteration: 355620 	 | actor_loss : -64.182 	 | critic_loss : 21.545
[Learner] Update_iteration: 355680 	 | actor_loss : -64.242 	 | critic_loss : 34.412
[Learner] Update_iteration: 355740 	 | actor_loss : -63.571 	 | critic_loss : 19.300
[Learner] Update_iteration: 355800 	 | actor_loss : -65.418 	 | critic_loss : 19.099
[Learner] Update_iteration: 355860 	 | actor_loss : -62.609 	 | critic_loss : 18.143
[Learner] Update_iteration: 355920 	 | actor_loss : -63.057 	 | critic_loss : 21.469
[Learner] Update_iteration: 355980 	 | actor_loss : -64.348 	 | critic_loss : 17.240
[Learner] Update_iteration: 356040 	 | actor_loss : -62.517 	 | critic_loss : 17.393
[Learner] Update_iteration: 356100 	 | actor_loss : -64.394 	 | critic_loss : 20.315
[Learner] Update_iteration: 356160 	 | actor_loss : -64.472 	 | critic_loss : 23.238
[Learner] Update_iteration: 356220 	 | actor_loss : -63.455 	 | critic_loss : 22.095
[Learner] Update_iteration: 356280 	 | actor_loss : -64.221 	 | critic_loss : 21.451
[Learner] Update_iteration: 356340 	 | actor_loss : -62.360 	 | critic_loss : 16.802
[Learner] Update_iteration: 356400 	 | actor_loss : -63.949 	 | critic_loss : 51.354
[Learner] Update_iteration: 356460 	 | actor_loss : -64.991 	 | critic_loss : 62.433
[Learner] Update_iteration: 356520 	 | actor_loss : -65.435 	 | critic_loss : 54.588
[Learner] Update_iteration: 356580 	 | actor_loss : -63.888 	 | critic_loss : 51.085
[Learner] Update_iteration: 356640 	 | actor_loss : -66.045 	 | critic_loss : 36.156
[Learner] Update_iteration: 356700 	 | actor_loss : -65.291 	 | critic_loss : 22.788
[Learner] Update_iteration: 356760 	 | actor_loss : -65.491 	 | critic_loss : 20.833
[Learner] Update_iteration: 356820 	 | actor_loss : -64.628 	 | critic_loss : 20.285
[Learner] Update_iteration: 356880 	 | actor_loss : -65.220 	 | critic_loss : 20.073
[Learner] Update_iteration: 356940 	 | actor_loss : -64.412 	 | critic_loss : 19.316
[Learner] Update_iteration: 357000 	 | actor_loss : -65.755 	 | critic_loss : 25.299
[Learner] Update_iteration: 357060 	 | actor_loss : -65.381 	 | critic_loss : 22.238
[Learner] Update_iteration: 357120 	 | actor_loss : -65.309 	 | critic_loss : 19.883
[Learner] Update_iteration: 357180 	 | actor_loss : -65.981 	 | critic_loss : 17.414
[Learner] Update_iteration: 357240 	 | actor_loss : -65.595 	 | critic_loss : 21.162
[Learner] Update_iteration: 357300 	 | actor_loss : -66.506 	 | critic_loss : 17.463
[Learner] Update_iteration: 357360 	 | actor_loss : -65.173 	 | critic_loss : 17.766
[Learner] Update_iteration: 357420 	 | actor_loss : -62.732 	 | critic_loss : 18.039
[Learner] Update_iteration: 357480 	 | actor_loss : -67.334 	 | critic_loss : 18.393
[Learner] Update_iteration: 357540 	 | actor_loss : -66.025 	 | critic_loss : 17.298
[Learner] Update_iteration: 357600 	 | actor_loss : -64.915 	 | critic_loss : 19.253
[Learner] Update_iteration: 357660 	 | actor_loss : -65.642 	 | critic_loss : 20.046
[Learner] Update_iteration: 357720 	 | actor_loss : -67.252 	 | critic_loss : 23.485
